Age,Income,Purchases,Membership,Churn
52,1070.4,61,Month-to-month,No
64,289.20000000000005,4,One year,No
19,889.8000000000001,42,Month-to-month,Yes
47,646.2,64,One year,No
51,1387.1999999999998,54,One year,No
39,237.0,1,Month-to-month,No
20,288.6,54,Two year,No
23,303.6,18,Two year,No
32,1011.5999999999999,3,Month-to-month,No
44,841.1999999999999,1,Month-to-month,Yes
27,1077.0,72,Two year,No
26,1175.4,60,One year,No
50,240.0,11,One year,No
49,939.5999999999999,12,Month-to-month,Yes
23,1246.8000000000002,61,One year,No
58,248.39999999999998,39,Two year,No
53,1161.6,55,Month-to-month,Yes
19,1132.8000000000002,17,Month-to-month,Yes
46,241.79999999999998,37,One year,No
21,312.0,72,Two year,No
18,928.1999999999999,72,Two year,No
36,792.5999999999999,8,Month-to-month,No
43,238.79999999999998,22,Month-to-month,No
42,1011.5999999999999,1,Month-to-month,Yes
27,817.8000000000001,38,Month-to-month,No
32,970.1999999999999,17,One year,No
39,906.0,70,Two year,No
38,1109.4,72,Two year,Yes
39,967.1999999999999,28,Month-to-month,No
53,998.4000000000001,15,Month-to-month,No
51,1050.6,72,Two year,No
47,1194.6,11,Month-to-month,Yes
42,975.0,8,Month-to-month,Yes
62,1312.8000000000002,57,One year,No
45,239.39999999999998,1,Month-to-month,Yes
18,546.5999999999999,46,Month-to-month,No
62,248.39999999999998,30,One year,No
21,903.5999999999999,10,Month-to-month,No
24,1191.0,23,Month-to-month,Yes
26,1120.8000000000002,32,Month-to-month,No
53,885.0,13,Month-to-month,No
36,965.4000000000001,39,Two year,Yes
18,1057.8000000000002,44,Month-to-month,No
27,590.4000000000001,9,Month-to-month,No
53,235.79999999999998,67,Two year,No
26,952.1999999999999,9,Month-to-month,Yes
62,957.0,15,Month-to-month,Yes
63,1261.8000000000002,71,Two year,No
59,588.0,1,Month-to-month,No
49,1200.6,30,Month-to-month,Yes
49,832.1999999999999,1,Month-to-month,Yes
23,597.5999999999999,17,Month-to-month,No
55,1029.6,3,Month-to-month,Yes
34,956.4000000000001,67,Two year,Yes
27,251.39999999999998,1,Month-to-month,No
44,606.5999999999999,1,Month-to-month,Yes
52,951.5999999999999,32,Month-to-month,No
38,234.0,41,One year,No
42,966.5999999999999,1,Month-to-month,Yes
45,529.8,1,Month-to-month,No
64,1014.0,12,Month-to-month,Yes
32,1266.0,62,Month-to-month,No
21,1011.5999999999999,22,Month-to-month,Yes
46,1112.4,17,Month-to-month,No
26,315.0,72,Two year,No
44,1163.4,56,Month-to-month,No
43,245.39999999999998,9,Month-to-month,No
36,1389.6,72,Two year,No
45,1298.4,20,Month-to-month,No
34,242.39999999999998,19,Two year,No
60,813.0,2,Month-to-month,Yes
58,658.8,53,One year,No
59,1023.0,27,Month-to-month,Yes
37,241.79999999999998,6,Month-to-month,No
62,1084.1999999999998,9,One year,No
57,669.0,8,Month-to-month,No
56,1375.1999999999998,71,Two year,No
40,960.5999999999999,10,Month-to-month,Yes
64,240.0,1,Month-to-month,Yes
49,801.5999999999999,71,One year,No
64,1203.6,68,One year,No
50,1264.1999999999998,34,Month-to-month,No
63,1022.4000000000001,26,One year,No
22,585.5999999999999,22,Month-to-month,Yes
60,227.39999999999998,7,Month-to-month,No
51,837.5999999999999,20,Month-to-month,No
57,1273.8000000000002,60,Month-to-month,No
28,246.60000000000002,72,Two year,No
20,1269.0,72,One year,No
50,303.0,4,Month-to-month,No
28,237.0,16,Month-to-month,No
33,1258.1999999999998,62,One year,No
35,731.4000000000001,10,Month-to-month,No
47,973.8000000000001,31,Month-to-month,No
27,229.20000000000002,71,Two year,No
35,249.60000000000002,58,Two year,No
55,1081.8000000000002,70,Two year,No
36,1081.1999999999998,71,Two year,No
53,889.1999999999999,69,Two year,No
30,1020.5999999999999,1,Month-to-month,Yes
63,1425.0,72,Two year,No
20,1030.8000000000002,26,Month-to-month,No
27,1140.0,33,Month-to-month,No
55,241.79999999999998,10,Two year,No
18,1215.6,57,Two year,No
44,254.39999999999998,10,Month-to-month,No
63,290.4,39,One year,No
25,243.60000000000002,11,Month-to-month,No
63,1233.6,21,Month-to-month,Yes
59,1023.5999999999999,68,Two year,No
34,1075.1999999999998,18,One year,No
26,1199.4,6,Month-to-month,Yes
23,675.0,18,Month-to-month,No
60,611.4000000000001,52,One year,No
42,1390.1999999999998,56,Two year,No
56,1243.8000000000002,45,Month-to-month,No
45,313.20000000000005,67,Two year,No
50,421.20000000000005,3,Month-to-month,No
54,1189.1999999999998,65,Month-to-month,No
26,807.0,63,Two year,No
35,300.0,11,Two year,No
38,714.5999999999999,1,Month-to-month,No
19,933.5999999999999,55,Two year,No
60,661.2,25,One year,No
55,1413.6,72,One year,Yes
57,289.79999999999995,72,Two year,No
53,543.0,65,Two year,No
60,954.0,54,Month-to-month,Yes
54,243.0,7,Month-to-month,No
32,777.0,72,Two year,No
45,655.2,21,Month-to-month,No
35,248.39999999999998,2,Month-to-month,No
51,1137.0,4,Month-to-month,No
39,955.8000000000001,3,Month-to-month,Yes
28,1389.6,72,Two year,No
30,593.4000000000001,6,Month-to-month,No
21,1005.5999999999999,52,Month-to-month,No
39,1144.1999999999998,69,Month-to-month,No
24,1136.4,8,Month-to-month,Yes
60,888.5999999999999,8,Month-to-month,No
41,1075.1999999999998,63,Month-to-month,No
21,1399.1999999999998,60,One year,No
45,650.4000000000001,12,Month-to-month,No
32,231.60000000000002,13,Month-to-month,No
18,780.5999999999999,22,Month-to-month,No
20,1110.0,5,Month-to-month,Yes
31,233.39999999999998,1,Month-to-month,Yes
55,288.6,72,Two year,No
18,225.0,2,Month-to-month,No
55,241.79999999999998,40,Two year,No
55,240.0,44,One year,No
38,852.0,71,One year,No
46,906.5999999999999,2,Month-to-month,Yes
22,1123.1999999999998,26,Month-to-month,No
27,840.0,1,Month-to-month,Yes
45,292.79999999999995,1,Month-to-month,No
38,897.5999999999999,65,Two year,Yes
24,783.0,3,Month-to-month,No
20,606.5999999999999,13,Month-to-month,No
62,1252.8000000000002,33,Month-to-month,Yes
64,848.4000000000001,1,Month-to-month,No
37,543.0,4,Month-to-month,No
36,843.5999999999999,2,Month-to-month,No
52,1307.4,72,Two year,No
21,317.4,37,Month-to-month,No
22,1034.4,15,Month-to-month,Yes
18,235.79999999999998,23,One year,No
21,614.4000000000001,30,Month-to-month,Yes
29,228.60000000000002,42,One year,No
44,897.0,32,One year,No
59,909.5999999999999,22,Month-to-month,No
40,301.20000000000005,42,Month-to-month,No
42,533.4000000000001,8,Month-to-month,No
38,1251.6,65,Two year,No
41,234.0,2,Month-to-month,Yes
42,1068.0,70,Two year,No
62,241.79999999999998,22,Month-to-month,No
63,898.8000000000001,4,Month-to-month,Yes
49,898.8000000000001,2,Month-to-month,Yes
49,433.79999999999995,67,Two year,No
22,230.39999999999998,25,Month-to-month,No
53,231.0,20,Month-to-month,No
63,734.4000000000001,2,Month-to-month,No
59,245.39999999999998,51,Two year,No
59,420.59999999999997,46,Month-to-month,No
56,1203.0,25,Month-to-month,Yes
33,528.0,13,Month-to-month,No
50,1233.6,25,Month-to-month,Yes
38,604.2,26,One year,No
26,1200.0,43,One year,Yes
23,240.0,19,Month-to-month,No
62,1198.1999999999998,10,Month-to-month,Yes
52,1130.4,2,Month-to-month,Yes
56,1036.8000000000002,72,Two year,No
39,700.8,18,Month-to-month,No
58,1006.1999999999999,9,Month-to-month,Yes
22,1059.6,27,Month-to-month,Yes
59,1129.1999999999998,24,Month-to-month,No
40,1248.6,69,One year,Yes
34,1306.8000000000002,46,Two year,No
29,1288.8000000000002,72,Two year,No
40,1136.4,22,Month-to-month,Yes
33,1090.1999999999998,70,Month-to-month,No
20,238.79999999999998,2,Month-to-month,No
47,796.8000000000001,31,Month-to-month,No
39,1207.8000000000002,56,Month-to-month,Yes
26,1208.4,16,Month-to-month,No
46,307.20000000000005,52,Two year,No
64,238.20000000000002,13,Month-to-month,No
54,249.0,35,One year,No
40,1149.6,59,Two year,No
30,1135.8000000000002,72,Month-to-month,No
49,966.5999999999999,66,Two year,Yes
63,1279.8000000000002,49,Two year,No
64,550.2,2,Month-to-month,No
40,1252.1999999999998,21,Month-to-month,No
62,665.4000000000001,54,One year,No
34,946.1999999999999,24,Month-to-month,Yes
57,733.8,1,Month-to-month,No
38,947.4000000000001,6,Month-to-month,No
19,533.4000000000001,1,Month-to-month,Yes
54,1310.4,49,One year,No
23,735.5999999999999,56,Two year,No
61,1162.1999999999998,56,Month-to-month,No
35,486.59999999999997,6,Two year,No
47,237.60000000000002,32,One year,No
39,1299.0,50,One year,No
50,1260.6,58,One year,No
47,1085.4,65,Two year,No
34,1036.8000000000002,64,Two year,No
60,802.8000000000001,66,Two year,No
49,1328.4,38,One year,No
59,240.0,20,One year,No
31,1018.8000000000001,36,Month-to-month,Yes
27,1225.1999999999998,64,One year,No
64,243.0,1,Month-to-month,Yes
53,841.8000000000001,60,One year,No
51,892.1999999999999,1,Month-to-month,Yes
26,960.5999999999999,50,One year,No
59,744.5999999999999,1,Month-to-month,Yes
45,590.4000000000001,72,Two year,No
28,246.0,60,Two year,No
31,459.0,46,Two year,No
56,659.4000000000001,69,Two year,No
64,1159.1999999999998,31,Month-to-month,No
36,238.79999999999998,19,One year,No
32,238.79999999999998,71,Two year,No
45,1015.1999999999999,12,Month-to-month,No
41,960.0,39,One year,Yes
25,1023.0,44,One year,No
60,975.0,56,Two year,No
26,1386.0,72,Two year,No
64,1249.1999999999998,5,Month-to-month,Yes
50,948.0,11,Month-to-month,No
50,469.20000000000005,24,Month-to-month,Yes
36,1135.8000000000002,15,Month-to-month,No
20,249.60000000000002,72,Two year,No
27,714.0,56,Two year,No
57,240.60000000000002,64,Two year,No
64,1205.4,34,Month-to-month,No
59,918.0,2,Month-to-month,Yes
18,247.20000000000002,35,One year,No
46,243.60000000000002,22,One year,No
51,590.4000000000001,5,Month-to-month,Yes
30,474.59999999999997,9,One year,No
18,277.79999999999995,11,Month-to-month,Yes
51,245.39999999999998,23,One year,No
46,970.1999999999999,4,Month-to-month,Yes
64,303.0,68,Two year,No
30,1095.0,33,Month-to-month,No
46,869.4000000000001,31,Month-to-month,No
56,721.2,1,Month-to-month,Yes
41,236.39999999999998,56,Two year,No
43,947.4000000000001,1,Month-to-month,Yes
34,901.1999999999999,66,One year,No
24,300.0,72,Two year,No
30,829.8000000000001,34,Month-to-month,No
22,1098.6,58,Month-to-month,No
43,541.8,2,Month-to-month,Yes
20,429.59999999999997,37,Two year,No
24,1357.8000000000002,71,Two year,No
56,238.20000000000002,1,One year,No
18,237.60000000000002,71,Two year,No
34,238.79999999999998,35,One year,No
60,236.39999999999998,6,One year,No
42,952.8000000000001,3,Month-to-month,Yes
20,709.2,69,One year,No
32,647.4000000000001,44,One year,Yes
46,1093.8000000000002,53,One year,No
60,1191.6,24,Month-to-month,Yes
49,827.4000000000001,5,Month-to-month,No
43,618.5999999999999,2,Month-to-month,No
33,292.79999999999995,62,Two year,No
42,1161.6,19,Month-to-month,No
45,840.5999999999999,9,Month-to-month,No
26,234.0,53,Two year,No
18,945.0,5,Month-to-month,No
46,830.4000000000001,71,One year,No
39,234.60000000000002,1,Month-to-month,No
33,967.8000000000001,18,Month-to-month,Yes
58,1243.8000000000002,72,Two year,No
61,656.4000000000001,4,Month-to-month,No
58,649.8,59,Two year,No
24,853.1999999999999,1,Month-to-month,Yes
31,1018.1999999999999,31,Month-to-month,No
46,240.0,3,Month-to-month,No
36,1275.0,65,One year,Yes
36,1191.0,49,One year,No
19,232.20000000000002,2,Month-to-month,No
58,249.60000000000002,53,One year,Yes
62,1137.0,55,One year,No
32,1368.6,72,Two year,No
20,898.8000000000001,36,Month-to-month,No
28,237.60000000000002,10,Month-to-month,No
63,1128.0,1,Month-to-month,Yes
47,970.1999999999999,72,Two year,No
57,655.8,28,Month-to-month,No
35,1100.4,38,Month-to-month,No
19,1423.1999999999998,61,One year,No
49,294.6,52,Two year,No
25,233.39999999999998,67,One year,No
39,1393.8000000000002,34,Two year,No
23,967.1999999999999,54,Two year,No
29,243.60000000000002,1,Month-to-month,No
64,1078.1999999999998,15,Month-to-month,Yes
57,552.0,4,Month-to-month,Yes
53,795.0,9,Month-to-month,Yes
32,1197.6,46,Month-to-month,No
45,1080.0,22,Month-to-month,Yes
62,845.4000000000001,38,One year,Yes
35,900.0,55,One year,No
19,238.79999999999998,1,Month-to-month,No
30,963.5999999999999,64,One year,No
62,237.0,53,Two year,Yes
32,1011.5999999999999,58,Two year,No
37,648.5999999999999,56,One year,No
46,1258.8000000000002,72,Two year,No
59,647.4000000000001,1,Month-to-month,Yes
46,1167.0,72,One year,No
20,996.5999999999999,22,Month-to-month,No
36,1266.0,8,Month-to-month,Yes
20,972.0,16,Month-to-month,Yes
31,493.20000000000005,39,Month-to-month,No
57,540.0,12,Month-to-month,No
21,894.5999999999999,54,Two year,No
28,482.40000000000003,18,One year,No
48,846.0,32,One year,No
60,237.0,41,One year,No
49,295.79999999999995,67,Two year,No
44,1251.0,65,Month-to-month,No
47,940.1999999999999,25,Month-to-month,No
60,837.5999999999999,1,Month-to-month,Yes
19,1316.4,67,One year,No
26,885.0,7,Month-to-month,Yes
45,401.40000000000003,43,Month-to-month,No
48,1135.1999999999998,24,Month-to-month,No
51,654.5999999999999,9,Month-to-month,Yes
32,242.39999999999998,69,Two year,No
42,243.60000000000002,37,One year,No
53,472.79999999999995,20,Two year,No
25,829.8000000000001,7,Month-to-month,No
26,915.0,37,Month-to-month,Yes
54,1126.8000000000002,5,Month-to-month,Yes
62,616.2,41,One year,No
56,1200.6,54,One year,No
49,844.8000000000001,3,Month-to-month,Yes
34,243.60000000000002,69,Two year,No
52,1133.4,53,One year,No
54,556.8,18,One year,No
36,1248.6,64,Two year,No
61,1093.8000000000002,31,Month-to-month,Yes
46,298.79999999999995,20,Month-to-month,No
24,715.2,57,One year,No
45,1302.0,63,Two year,No
26,486.59999999999997,13,Two year,No
45,707.4000000000001,48,One year,No
23,851.4000000000001,2,Month-to-month,Yes
46,249.0,57,Two year,No
34,1357.8000000000002,71,One year,No
33,585.5999999999999,7,Month-to-month,No
40,756.5999999999999,16,Month-to-month,No
48,1210.1999999999998,34,Month-to-month,No
20,1194.0,37,Month-to-month,Yes
38,966.5999999999999,16,Month-to-month,No
43,772.8000000000001,48,One year,No
53,902.4000000000001,58,One year,No
59,1018.8000000000001,72,Two year,No
54,231.60000000000002,7,Month-to-month,No
39,1006.8000000000001,38,Month-to-month,Yes
59,1409.4,48,Month-to-month,Yes
29,1252.8000000000002,10,Month-to-month,Yes
59,895.8000000000001,30,One year,No
30,708.5999999999999,31,Month-to-month,No
28,829.1999999999999,46,One year,No
33,246.60000000000002,50,Two year,No
25,918.5999999999999,28,Month-to-month,No
57,750.0,66,Two year,No
57,352.79999999999995,8,Month-to-month,Yes
62,1138.8000000000002,41,Month-to-month,No
19,1339.8000000000002,72,Two year,No
47,238.79999999999998,7,One year,No
47,245.39999999999998,38,Month-to-month,No
29,1272.6,44,One year,No
27,1361.4,47,One year,No
61,1110.6,53,Month-to-month,No
28,787.1999999999999,4,Month-to-month,No
32,1012.1999999999999,20,Month-to-month,No
33,535.8,2,Month-to-month,Yes
34,853.1999999999999,57,One year,No
43,1021.8000000000001,44,Month-to-month,No
19,596.4000000000001,24,Month-to-month,No
29,362.4,15,Month-to-month,No
43,303.0,3,Month-to-month,Yes
40,1008.5999999999999,4,Month-to-month,Yes
35,1028.4,37,Month-to-month,Yes
49,896.4000000000001,1,Month-to-month,Yes
55,676.2,24,Month-to-month,No
64,1089.6,5,Month-to-month,Yes
20,1290.6,33,Month-to-month,No
55,238.20000000000002,58,Two year,No
20,1150.8000000000002,72,Two year,No
47,286.20000000000005,71,Two year,No
18,1273.8000000000002,28,Month-to-month,Yes
47,1006.1999999999999,51,Two year,No
62,1024.1999999999998,30,One year,Yes
49,1017.5999999999999,72,Two year,No
45,1090.1999999999998,36,Month-to-month,Yes
38,913.1999999999999,14,Two year,No
63,894.5999999999999,72,Two year,No
30,470.40000000000003,22,Month-to-month,No
44,954.5999999999999,2,Month-to-month,No
53,235.20000000000002,15,Month-to-month,No
24,234.60000000000002,51,Two year,No
39,469.79999999999995,70,Two year,No
27,241.20000000000002,71,Two year,No
56,1199.4,39,Month-to-month,No
32,717.5999999999999,61,Month-to-month,No
32,597.0,52,Month-to-month,No
21,429.0,1,Month-to-month,Yes
49,1302.0,64,One year,No
40,721.8,62,Two year,No
23,228.60000000000002,30,Two year,No
41,552.0,4,Month-to-month,Yes
37,1008.0,63,One year,No
54,534.5999999999999,1,Month-to-month,No
37,1241.4,15,Month-to-month,No
29,967.8000000000001,27,One year,No
50,686.4000000000001,4,Month-to-month,No
45,1329.0,72,Two year,No
25,296.4,45,One year,No
18,1164.6,45,Month-to-month,No
54,916.1999999999999,36,One year,No
39,1072.8000000000002,17,Month-to-month,Yes
23,226.79999999999998,1,Month-to-month,No
38,893.4000000000001,16,Month-to-month,No
49,237.60000000000002,3,Month-to-month,Yes
52,610.8,4,Month-to-month,Yes
32,1012.8000000000001,71,Two year,No
22,292.79999999999995,10,Month-to-month,No
63,240.60000000000002,20,Two year,No
23,972.0,4,Month-to-month,Yes
42,1180.1999999999998,26,Month-to-month,Yes
63,666.0,4,Month-to-month,No
57,612.0,5,Month-to-month,Yes
46,1099.8000000000002,4,Month-to-month,Yes
24,1011.5999999999999,29,Month-to-month,No
57,1202.4,2,Month-to-month,No
30,232.79999999999998,29,Two year,No
55,1090.1999999999998,1,Month-to-month,Yes
35,832.8000000000001,1,Month-to-month,Yes
19,1133.4,8,Month-to-month,Yes
25,244.79999999999998,13,Month-to-month,No
28,1137.0,59,Month-to-month,No
50,241.79999999999998,1,Month-to-month,Yes
55,1148.4,50,Month-to-month,Yes
44,532.2,18,Month-to-month,No
37,894.5999999999999,17,Month-to-month,No
29,883.1999999999999,47,Two year,No
60,899.4000000000001,26,Month-to-month,Yes
48,575.4000000000001,6,Month-to-month,Yes
44,601.2,19,Month-to-month,No
49,763.2,3,Month-to-month,Yes
27,636.0,68,Two year,No
20,238.20000000000002,2,Month-to-month,No
62,292.20000000000005,7,One year,No
44,234.60000000000002,18,Month-to-month,No
52,300.6,71,Two year,No
48,1125.6,13,Month-to-month,No
32,442.20000000000005,3,Month-to-month,Yes
33,1245.0,72,Two year,No
30,681.0,66,Two year,No
52,249.60000000000002,24,One year,No
28,529.2,1,Month-to-month,Yes
38,293.4,56,Two year,No
28,307.20000000000005,22,One year,No
47,609.0,14,Month-to-month,Yes
52,1252.8000000000002,61,One year,Yes
39,471.59999999999997,40,Month-to-month,Yes
55,715.8,42,Month-to-month,No
48,999.5999999999999,72,Two year,No
31,954.5999999999999,12,Month-to-month,No
41,293.4,71,Two year,No
49,230.39999999999998,26,One year,No
53,357.6,7,Month-to-month,No
